Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,032,Argentina,5510,Production,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2010,2010,t,3164.9,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2010,2010,t,145411.5,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01315,Figs,2010,2010,t,873.04,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01929.01,"Flax, raw or retted",2010,2010,t,2373.45,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01330,Grapes,2010,2010,t,2619660.5,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01252,Green garlic,2010,2010,t,142619.94,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,0142,"Groundnuts, excluding shelled",2010,2010,t,611040,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01659,Hop cones,2010,2010,t,450,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01322,Lemons and limes,2010,2010,t,1113375,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01704,"Lentils, dry",2010,2010,t,20000,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01441,Linseed,2010,2010,t,32170,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01709.02,Lupins,2010,2010,t,152.5,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,0112,Maize (corn),2010,2010,t,22663095,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01316,"Mangoes, guavas and mangosteens",2010,2010,t,2118.35,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01630,Maté leaves,2010,2010,t,250723,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0118,Millet,2010,2010,t,9115,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0117,Oats,2010,2010,t,181990,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01450,Olives,2010,2010,t,353842,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,663795.33,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01323,Oranges,2010,2010,t,833486,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01241.90,"Other beans, green",2010,2010,t,4000,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01929.90,"Other fibre crops, raw, n.e.c.",2010,2010,t,1511.64,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01449.90,"Other oil seeds, n.e.c.",2010,2010,t,0,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2010,2010,t,1472.63,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,738437.79,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01317,Papayas,2010,2010,t,2160.59,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01345,Peaches and nectarines,2010,2010,t,266000,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01342.01,Pears,2010,2010,t,670000,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01705,"Peas, dry",2010,2010,t,110000,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01242,"Peas, green",2010,2010,t,27168.92,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01930.01,"Peppermint, spearmint",2010,2010,t,7100,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01318,Pineapples,2010,2010,t,3317.44,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01346,Plums and sloes,2010,2010,t,183000,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01321,Pomelos and grapefruits,2010,2010,t,188820,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01510,Potatoes,2010,2010,t,2011097.39,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01235,"Pumpkins, squash and gourds",2010,2010,t,285900.65,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01342.02,Quinces,2010,2010,t,27041.23,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01443,Rape or colza seed,2010,2010,t,17215,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0113,Rice,2010,2010,t,1243259,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0116,Rye,2010,2010,t,25135,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01446,Safflower seed,2010,2010,t,43850,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01921.01,"Seed cotton, unginned",2010,2010,t,753502,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0114,Sorghum,2010,2010,t,3637427,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,0141,Soya beans,2010,2010,t,52675464,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01354,Strawberries,2010,2010,t,26493.51,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01241.01,String beans,2010,2010,t,46752.03,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01802,Sugar cane,2010,2010,t,18889878,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01445,Sunflower seed,2010,2010,t,2232034,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01530,Sweet potatoes,2010,2010,t,210070.66,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01324,"Tangerines, mandarins, clementines",2010,2010,t,423737,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01620,Tea leaves,2010,2010,t,402000,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01234,Tomatoes,2010,2010,t,805344.1,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01499.02,Tung nuts,2010,2010,t,3439,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,132869.98,A,Official figure,
QCL,Crops and livestock products,032,Argentina,5510,Production,01376,"Walnuts, in shell",2010,2010,t,10000,E,Estimated value,
QCL,Crops and livestock products,032,Argentina,5510,Production,01221,Watermelons,2010,2010,t,126556.2,I,Imputed value,
QCL,Crops and livestock products,032,Argentina,5510,Production,0111,Wheat,2010,2010,t,9016373,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01371,"Almonds, in shell",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,051,Armenia,5510,Production,01341,Apples,2010,2010,t,56487,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01343,Apricots,2010,2010,t,30000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,051,Armenia,5510,Production,0115,Barley,2010,2010,t,118574,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01701,"Beans, dry",2010,2010,t,4185,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01212,Cabbages,2010,2010,t,114279,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01251,Carrots and turnips,2010,2010,t,20414,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01213,Cauliflowers and broccoli,2010,2010,t,9931,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01199.90,Cereals n.e.c.,2010,2010,t,4219,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01344.02,Cherries,2010,2010,t,1672,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01232,Cucumbers and gherkins,2010,2010,t,63282,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01315,Figs,2010,2010,t,540,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01330,Grapes,2010,2010,t,222905,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01252,Green garlic,2010,2010,t,8810,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01374,"Hazelnuts, in shell",2010,2010,t,255,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01704,"Lentils, dry",2010,2010,t,36,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01441,Linseed,2010,2010,t,82,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,0112,Maize (corn),2010,2010,t,12751,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01270,Mushrooms and truffles,2010,2010,t,80,E,Estimated value,
QCL,Crops and livestock products,051,Armenia,5510,Production,0117,Oats,2010,2010,t,2601,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,38282,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2010,2010,t,10084,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01359.90,"Other fruits, n.e.c.",2010,2010,t,1200,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,051,Armenia,5510,Production,01709.90,Other pulses n.e.c.,2010,2010,t,84,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01319,"Other tropical fruits, n.e.c.",2010,2010,t,2060,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2010,2010,t,200517,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01345,Peaches and nectarines,2010,2010,t,23805,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01342.01,Pears,2010,2010,t,16575,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01705,"Peas, dry",2010,2010,t,164,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01242,"Peas, green",2010,2010,t,163,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01346,Plums and sloes,2010,2010,t,4014,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01510,Potatoes,2010,2010,t,481956,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01342.02,Quinces,2010,2010,t,739,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,0113,Rice,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,051,Armenia,5510,Production,0116,Rye,2010,2010,t,345,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01921.01,"Seed cotton, unginned",2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,051,Armenia,5510,Production,01344.01,Sour cherries,2010,2010,t,1561,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01801,Sugar beet,2010,2010,t,26000,E,Estimated value,
QCL,Crops and livestock products,051,Armenia,5510,Production,01445,Sunflower seed,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,051,Armenia,5510,Production,01234,Tomatoes,2010,2010,t,251916,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01970,Unmanufactured tobacco,2010,2010,t,1376,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,01709.01,Vetches,2010,2010,t,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,051,Armenia,5510,Production,01376,"Walnuts, in shell",2010,2010,t,3800,E,Estimated value,
QCL,Crops and livestock products,051,Armenia,5510,Production,01221,Watermelons,2010,2010,t,132506,A,Official figure,
QCL,Crops and livestock products,051,Armenia,5510,Production,0111,Wheat,2010,2010,t,183464,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01371,"Almonds, in shell",2010,2010,t,86100,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,036,Australia,5510,Production,01654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,2010,t,810.19,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01341,Apples,2010,2010,t,264401,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01343,Apricots,2010,2010,t,13174.77,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01211,Asparagus,2010,2010,t,8835.49,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01311,Avocados,2010,2010,t,42485.57,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01312,Bananas,2010,2010,t,302173,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,0115,Barley,2010,2010,t,7864551,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01701,"Beans, dry",2010,2010,t,65200,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01355.01,Blueberries,2010,2010,t,2821.01,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01702,"Broad beans and horse beans, dry",2010,2010,t,324365,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01212,Cabbages,2010,2010,t,96343.01,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01195,Canary seed,2010,2010,t,4915.45,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01229,Cantaloupes and other melons,2010,2010,t,209000,E,Estimated value,
QCL,Crops and livestock products,036,Australia,5510,Production,01251,Carrots and turnips,2010,2010,t,267442,A,Official figure,
QCL,Crops and livestock products,036,Australia,5510,Production,01213,Cauliflowers and broccoli,2010,2010,t,120601.99,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01344.02,Cherries,2010,2010,t,11810.9,I,Imputed value,
QCL,Crops and livestock products,036,Australia,5510,Production,01703,"Chick peas, dry",2010,2010,t,513338,A,Official figure,
